Order_ID,Order_Date,Ship_Date,Sales_Channel,Warehouse_Code,Region,State,City,Customer_Name,Customer_Segment,Product_Category,Product_Name,Unit_Price,Unit_Cost,Quantity,Total_Revenue,Total_Cost,Profit,Discount_Percent,Sales_Rep
SO-14869,2023-09-20,2023-09-23,Online,WARE-NBV1002,Southwest,New Mexico,Santa Fe,Apex Pacific Retail,Government,Office Supplies,Laminator,89.99,40.0,8,719.92,320.0,399.92,0,Rachel Scott
SO-14870,2022-10-07,2022-10-17,Online,WARE-NBV1002,Southeast,North Carolina,Raleigh,Atlantic Elite Retail,Corporate,Office Supplies,Letter Opener,14.99,5.0,17,234.43,85.0,149.43,8,Emily Johnson
SO-14871,2023-12-06,2023-12-09,Distributor,WARE-PJW3508,Midwest,Kansas,Wichita,Pacific Premier Inc,Government,Clothing,Golf Polo,64.99,26.0,8,441.92,208.0,233.92,15,Emily Johnson
SO-14872,2023-01-21,2023-01-26,Distributor,WARE-MCD2201,Southeast,West Virginia,Wheeling,Pioneer National Solutions,Government,Furniture,Bar Cart,299.99,140.0,8,2279.92,1120.0,1159.92,5,Sarah Mitchell
SO-14873,2024-01-10,2024-01-12,Wholesale,WARE-PJW3508,Southeast,West Virginia,Parkersburg,National Coastal Group,Retail,Office Supplies,Filing Cabinet,199.99,95.0,2,359.98,190.0,169.98,10,James Carter
SO-14874,2023-07-06,2023-07-16,In-Store,WARE-MCD2201,Southeast,North Carolina,Greensboro,Horizon Swift Group,Government,Electronics,Portable Projector,499.99,245.0,2,899.98,490.0,409.98,10,Robert Adams
SO-14875,2022-09-28,2022-10-08,Online,WARE-NBV1002,West,Washington,Tacoma,Apex National LLC,Small Business,Furniture,Bookshelf,249.99,110.0,12,2699.88,1320.0,1379.88,10,David Park
SO-14876,2022-07-07,2022-07-11,Online,WARE-UHY1004,West,Idaho,Pocatello,Advanced Unity Distributors,Enterprise,Clothing,Winter Coat,149.99,65.0,17,2549.83,1105.0,1444.83,0,Lisa Chen
SO-14877,2022-07-27,2022-08-03,Distributor,WARE-NBV1002,South,South Carolina,Columbia,Advanced Advanced Enterprises,Corporate,Clothing,Turtleneck,59.99,24.0,21,1070.79,504.0,566.79,15,Lisa Chen
SO-14878,2022-10-17,2022-10-22,In-Store,WARE-ATL5509,Southeast,District of Columbia,Washington,Apex Advanced Solutions,Small Business,Clothing,Linen Shirt,54.99,21.0,6,329.94,126.0,203.94,0,Robert Adams
SO-14879,2023-06-18,2023-06-28,Distributor,WARE-UHY1004,Midwest,Illinois,Springfield,Summit Premier Supply,Government,Office Supplies,Printer Cartridges,89.99,32.0,20,1799.8,640.0,1159.8,0,Amanda Torres
SO-14880,2022-06-02,2022-06-07,Online,WARE-NBV1002,Northeast,Rhode Island,Providence,Sterling Summit Retail,Government,Electronics,MacBook Pro 16,2499.99,1650.0,9,22499.91,14850.0,7649.91,0,Michael Brown
SO-14881,2022-09-24,2022-09-29,Distributor,WARE-NBV1002,Northeast,Massachusetts,Cambridge,Elite Summit Co,Corporate,Clothing,Suit Set,299.99,135.0,4,1055.96,540.0,515.96,12,James Carter
SO-14882,2023-12-01,2023-12-08,In-Store,WARE-PJW3508,Southeast,District of Columbia,Washington,Pacific Pacific Trading,Retail,Clothing,Business Casual Shirt,59.99,22.0,14,713.86,308.0,405.86,15,Kevin Williams
SO-14883,2023-04-29,2023-05-05,Online,WARE-MCD2201,West,New Mexico,Santa Fe,Digital Core Group,Small Business,Office Supplies,Copier Machine,1299.99,680.0,9,10763.91,6120.0,4643.91,8,Sarah Mitchell
SO-14884,2023-10-26,2023-10-31,Distributor,WARE-MCD2201,Southwest,Hawaii,Kaneohe,Metro Coastal Supply,Enterprise,Office Supplies,Paper Shredder,129.99,62.0,5,649.95,310.0,339.95,0,Robert Adams
SO-14885,2023-11-09,2023-11-19,Wholesale,WARE-UHY1004,Southeast,West Virginia,Huntington,Apex Unity Supply,Corporate,Furniture,Reception Desk,849.99,430.0,31,25559.19,13330.0,12229.19,3,Sarah Mitchell
SO-14886,2023-09-19,2023-09-23,Wholesale,WARE-PJW3508,Northeast,Pennsylvania,Allentown,Horizon Advanced Solutions,Enterprise,Furniture,Adjustable Monitor Stand,129.99,58.0,6,717.54,348.0,369.54,8,Emily Johnson
SO-14887,2023-01-18,2023-01-21,In-Store,WARE-UHY1004,Northeast,Pennsylvania,Pittsburgh,Unity Premier Group,Government,Electronics,Webcam HD,99.99,42.0,13,1195.87,546.0,649.87,8,James Carter
SO-14888,2022-10-27,2022-11-02,In-Store,WARE-PJW3508,Southwest,Colorado,Fort Collins,Sterling Metro Enterprises,Government,Electronics,USB Microphone,179.99,78.0,13,2105.87,1014.0,1091.87,10,James Carter
SO-14889,2023-09-29,2023-10-02,Distributor,WARE-ATL5509,Southwest,Arizona,Scottsdale,Core Global Commerce,Corporate,Clothing,Country Boots,119.99,52.0,16,1727.84,832.0,895.84,10,Lisa Chen
SO-14890,2022-04-19,2022-04-24,Online,WARE-MCD2201,Southwest,Nevada,North Las Vegas,Horizon Pioneer Supply,Small Business,Clothing,Sun Hat,34.99,13.0,3,104.97,39.0,65.97,0,David Park
SO-14891,2022-02-28,2022-03-07,In-Store,WARE-ATL5509,Northeast,Pennsylvania,Pittsburgh,Premier Elite Trading,Corporate,Electronics,Smart TV 55,799.99,400.0,13,10399.87,5200.0,5199.87,0,Rachel Scott
SO-14892,2024-03-19,2024-03-23,Online,WARE-ATL5509,West,Montana,Helena,National Central Trading,Retail,Electronics,iPhone 15 Pro,1199.99,780.0,3,3239.97,2340.0,899.97,10,Amanda Torres
SO-14893,2023-03-25,2023-03-28,Online,WARE-PJW3508,Northeast,Maine,Auburn,Coastal Coastal Enterprises,Corporate,Clothing,Country Boots,119.99,52.0,17,2039.83,884.0,1155.83,0,David Park
SO-14894,2023-05-20,2023-05-23,Wholesale,WARE-NBV1002,Southeast,Virginia,Richmond,Premier Atlantic Corp,Small Business,Furniture,TV Stand,249.99,118.0,2,484.98,236.0,248.98,3,Sarah Mitchell
SO-14895,2022-01-20,2022-01-26,Wholesale,WARE-UHY1004,Midwest,Ohio,Akron,National Atlantic Trading,Enterprise,Clothing,Board Shorts,54.99,21.0,13,643.37,273.0,370.37,10,Rachel Scott
SO-14896,2023-03-18,2023-03-23,Online,WARE-PJW3508,Southeast,Virginia,Newport News,Digital Unity Co,Enterprise,Furniture,Glass Desk,799.99,400.0,16,12799.84,6400.0,6399.84,0,Kevin Williams
SO-14897,2022-04-19,2022-04-25,Online,WARE-NBV1002,Midwest,Ohio,Cleveland,Horizon National Enterprises,Enterprise,Electronics,Smart Display,349.99,165.0,5,1539.95,825.0,714.95,12,Michael Brown
SO-14898,2023-12-19,2023-12-24,Online,WARE-UHY1004,Southeast,District of Columbia,Washington,Summit Horizon Commerce,Enterprise,Clothing,Summer Dress,79.99,30.0,26,1767.74,780.0,987.74,15,Rachel Scott
SO-14899,2023-05-19,2023-05-24,Distributor,WARE-NBV1002,Southeast,Virginia,Norfolk,Advanced Premier LLC,Corporate,Electronics,External SSD,129.99,55.0,7,837.13,385.0,452.13,8,Robert Adams
SO-14900,2024-01-20,2024-01-26,Distributor,WARE-MCD2201,Southwest,Alaska,Anchorage,Summit Horizon Enterprises,Enterprise,Electronics,External SSD,129.99,55.0,3,343.17,165.0,178.17,12,Emily Johnson
SO-14901,2023-03-15,2023-03-19,Wholesale,WARE-MCD2201,Southeast,Delaware,Smyrna,Central Sterling Corp,Retail,Office Supplies,Desk Organizer,29.99,11.0,15,449.85,165.0,284.85,0,Amanda Torres
SO-14902,2022-07-26,2022-08-01,Distributor,WARE-NBV1002,South,Texas,Dallas,Core Advanced Group,Retail,Furniture,Glass Desk,799.99,400.0,12,8639.88,4800.0,3839.88,10,Sarah Mitchell
SO-14903,2023-03-23,2023-03-28,Distributor,WARE-MCD2201,Southwest,Alaska,Fairbanks,Unity Central Inc,Enterprise,Clothing,Velvet Blazer,179.99,80.0,9,1538.91,720.0,818.91,5,Sarah Mitchell
SO-14904,2023-02-07,2023-02-13,Distributor,WARE-PJW3508,South,Florida,Miami,Horizon Summit Distributors,Corporate,Clothing,Velvet Blazer,179.99,80.0,2,305.98,160.0,145.98,15,Emily Johnson
SO-14905,2023-08-30,2023-09-02,Online,WARE-NBV1002,Southwest,Wyoming,Gillette,Unity Global Trading,Retail,Electronics,USB-C Hub,79.99,32.0,3,227.97,96.0,131.97,5,Lisa Chen
SO-14906,2023-10-19,2023-10-26,Wholesale,WARE-PJW3508,Southeast,Kentucky,Bowling Green,Central Premier Group,Corporate,Electronics,Tablet Pro,899.99,450.0,13,11699.87,5850.0,5849.87,0,Lisa Chen
SO-14907,2024-01-08,2024-01-10,Wholesale,WARE-UHY1004,Southwest,Colorado,Colorado Springs,Horizon Swift Co,Enterprise,Office Supplies,Projector,699.99,340.0,14,9799.86,4760.0,5039.86,0,James Carter
SO-14908,2023-09-02,2023-09-08,In-Store,WARE-NBV1002,West,Idaho,Nampa,Horizon Metro Corp,Retail,Clothing,Fleece Hoodie,74.99,30.0,9,593.91,270.0,323.91,12,Sarah Mitchell
SO-14909,2024-01-29,2024-02-03,Wholesale,WARE-MCD2201,Northeast,Rhode Island,Pawtucket,Atlantic Apex Commerce,Government,Furniture,Conference Table,999.99,520.0,1,949.99,520.0,429.99,5,Lisa Chen
SO-14910,2023-07-04,2023-07-10,Wholesale,WARE-PJW3508,Southwest,Nevada,Reno,Pioneer Apex Inc,Retail,Electronics,Smartband,199.99,88.0,17,3399.83,1496.0,1903.83,0,David Park
SO-14911,2022-09-11,2022-09-14,Distributor,WARE-UHY1004,Midwest,Wisconsin,Racine,Atlantic Bright Trading,Enterprise,Clothing,Board Shorts,54.99,21.0,6,290.34,126.0,164.34,12,James Carter
SO-14912,2024-02-02,2024-02-05,In-Store,WARE-UHY1004,Midwest,Minnesota,Duluth,Central Metro Inc,Small Business,Furniture,Mesh Chair,319.99,155.0,11,3519.89,1705.0,1814.89,0,David Park
SO-14913,2023-09-26,2023-10-01,Online,WARE-MCD2201,Southwest,Wyoming,Gillette,Sterling National Co,Government,Clothing,Country Boots,119.99,52.0,6,719.94,312.0,407.94,0,Sarah Mitchell
SO-14914,2024-01-17,2024-01-22,Online,WARE-NBV1002,Midwest,Kansas,Wichita,Central Core Corp,Government,Clothing,Turtleneck,59.99,24.0,18,1025.82,432.0,593.82,5,Emily Johnson
SO-14915,2023-05-06,2023-05-20,Wholesale,WARE-MCD2201,Southwest,Alaska,Ketchikan,Premier Unity Enterprises,Corporate,Clothing,Turtleneck,59.99,24.0,9,539.91,216.0,323.91,0,Michael Brown
SO-14916,2023-02-01,2023-02-07,Online,WARE-ATL5509,Midwest,Wisconsin,Kenosha,Core Metro Co,Corporate,Electronics,Wireless Router,199.99,85.0,10,1939.9,850.0,1089.9,3,Kevin Williams
SO-14917,2024-01-16,2024-01-22,Online,WARE-ATL5509,West,Oregon,Hillsboro,Sterling Premier Enterprises,Small Business,Office Supplies,Binding Machine,149.99,68.0,11,1649.89,748.0,901.89,0,Sarah Mitchell
SO-14918,2022-12-10,2022-12-14,Distributor,WARE-NBV1002,Southeast,North Carolina,Raleigh,Elite Summit Supply,Small Business,Electronics,Wireless Headphones,249.99,99.0,24,5699.76,2376.0,3323.76,5,David Park
SO-14919,2023-07-30,2023-08-04,In-Store,WARE-ATL5509,West,Utah,West Valley City,Core Global Supply,Government,Electronics,Smart Home Hub,299.99,140.0,12,3599.88,1680.0,1919.88,0,Lisa Chen
SO-14920,2022-05-02,2022-05-04,Online,WARE-PJW3508,Midwest,Ohio,Columbus,Metro Summit Trading,Enterprise,Electronics,Digital Whiteboard,1999.99,1100.0,5,9499.95,5500.0,3999.95,5,Michael Brown
SO-14921,2022-04-04,2022-04-07,Wholesale,WARE-MCD2201,Southwest,Nevada,North Las Vegas,Sterling Apex Corp,Enterprise,Clothing,Swimwear,49.99,19.0,9,449.91,171.0,278.91,0,David Park
SO-14922,2023-11-30,2023-12-10,Distributor,WARE-NBV1002,Southeast,Delaware,Wilmington,Summit Coastal Inc,Government,Electronics,Digital Whiteboard,1999.99,1100.0,19,36099.81,20900.0,15199.81,5,Lisa Chen
SO-14923,2023-05-13,2023-05-20,In-Store,WARE-UHY1004,Midwest,Missouri,Springfield,Atlantic Atlantic Corp,Corporate,Electronics,Smart Watch,399.99,180.0,5,1759.95,900.0,859.95,12,Michael Brown
SO-14924,2023-03-02,2023-03-07,Distributor,WARE-ATL5509,Midwest,Kansas,Topeka,Core Pioneer Solutions,Enterprise,Clothing,Sports Jacket,109.99,46.0,14,1539.86,644.0,895.86,0,Rachel Scott
SO-14925,2022-12-21,2022-12-23,Distributor,WARE-PJW3508,Southwest,Hawaii,Kailua,Apex Central Corp,Small Business,Office Supplies,Stapler Heavy Duty,29.99,11.0,34,1019.66,374.0,645.66,0,Robert Adams
SO-14926,2022-04-06,2022-04-08,In-Store,WARE-ATL5509,Southeast,District of Columbia,Washington,Central Premier Distributors,Enterprise,Electronics,Digital Whiteboard,1999.99,1100.0,14,23799.86,15400.0,8399.86,15,David Park
SO-14927,2024-03-22,2024-03-24,In-Store,WARE-NBV1002,Northeast,Pennsylvania,Erie,Elite Horizon Co,Small Business,Electronics,Home Theater System,1499.99,820.0,4,5999.96,3280.0,2719.96,0,James Carter
SO-14928,2022-02-20,2022-02-25,Distributor,WARE-PJW3508,Southeast,West Virginia,Wheeling,Digital Pacific Solutions,Retail,Clothing,Formal Jacket,129.99,55.0,16,1975.84,880.0,1095.84,5,Robert Adams
SO-14929,2023-03-03,2023-03-10,Wholesale,WARE-ATL5509,Southwest,Utah,Orem,Pacific Sterling Solutions,Enterprise,Furniture,Credenza,649.99,320.0,10,5524.9,3200.0,2324.9,15,Rachel Scott
SO-14930,2023-09-09,2023-09-19,Online,WARE-PJW3508,Southwest,New Mexico,Roswell,Bright Pioneer Distributors,Retail,Furniture,Corner Desk,699.99,345.0,18,12599.82,6210.0,6389.82,0,James Carter
SO-14931,2024-01-16,2024-01-22,In-Store,WARE-NBV1002,South,Georgia,Columbus,National Atlantic Solutions,Government,Clothing,Casual Pants,69.99,28.0,11,769.89,308.0,461.89,0,Amanda Torres
SO-14932,2022-10-10,2022-10-15,Wholesale,WARE-ATL5509,Northeast,Pennsylvania,Pittsburgh,Central Core Supply,Government,Electronics,AirPods Pro,249.99,135.0,14,3149.86,1890.0,1259.86,10,Amanda Torres
SO-14933,2022-02-27,2022-03-02,In-Store,WARE-ATL5509,Southwest,New Mexico,Santa Fe,Pacific Global Enterprises,Government,Furniture,Executive Desk,1199.99,620.0,17,17339.83,10540.0,6799.83,15,David Park
SO-14934,2022-12-13,2022-12-16,In-Store,WARE-PJW3508,West,Oregon,Salem,Metro Elite Co,Government,Furniture,Partition Wall,349.99,168.0,25,7874.75,4200.0,3674.75,10,Sarah Mitchell
SO-14935,2023-10-31,2023-11-07,In-Store,WARE-PJW3508,West,Washington,Seattle,Pioneer Swift Group,Government,Electronics,Gaming Console,499.99,250.0,11,5499.89,2750.0,2749.89,0,Michael Brown
SO-14936,2022-03-02,2022-03-06,In-Store,WARE-ATL5509,South,Arkansas,Fayetteville,Pioneer Elite Distributors,Retail,Clothing,Turtleneck,59.99,24.0,14,739.06,336.0,403.06,12,Emily Johnson
SO-14937,2022-03-23,2022-03-30,Online,WARE-MCD2201,West,Montana,Missoula,Apex Central Co,Enterprise,Furniture,Hallway Table,279.99,132.0,3,839.97,396.0,443.97,0,James Carter
SO-14938,2022-12-20,2022-12-23,Online,WARE-PJW3508,West,Arizona,Tucson,Bright Central Solutions,Government,Office Supplies,Ergonomic Chair,349.99,175.0,21,6761.79,3675.0,3086.79,8,Robert Adams
SO-14939,2022-12-14,2022-12-20,Online,WARE-ATL5509,West,Idaho,Nampa,Core National Inc,Small Business,Clothing,Casual Pants,69.99,28.0,29,1968.81,812.0,1156.81,3,Robert Adams
SO-14940,2022-05-02,2022-05-07,Online,WARE-MCD2201,Midwest,Ohio,Columbus,Central Horizon Group,Enterprise,Clothing,Athleisure Set,119.99,50.0,12,1396.68,600.0,796.68,3,Robert Adams
SO-14941,2024-02-24,2024-03-02,Wholesale,WARE-NBV1002,Northeast,Massachusetts,Springfield,National Central Inc,Retail,Office Supplies,Label Printer,179.99,82.0,6,917.94,492.0,425.94,15,Emily Johnson
SO-14942,2022-08-27,2022-08-29,Wholesale,WARE-UHY1004,Southeast,Delaware,Newark,Bright Swift Trading,Enterprise,Furniture,Corner Desk,699.99,345.0,4,2715.96,1380.0,1335.96,3,Rachel Scott
SO-14943,2023-11-19,2023-11-26,In-Store,WARE-MCD2201,Midwest,Ohio,Cleveland,Digital Sterling Solutions,Retail,Office Supplies,Ergonomic Chair,349.99,175.0,33,10625.67,5775.0,4850.67,8,James Carter
SO-14944,2023-01-11,2023-01-15,In-Store,WARE-NBV1002,Southeast,West Virginia,Morgantown,Pacific Central Inc,Small Business,Office Supplies,Document Scanner,299.99,145.0,14,3989.86,2030.0,1959.86,5,Sarah Mitchell
SO-14945,2024-01-26,2024-01-31,Online,WARE-UHY1004,Southeast,North Carolina,Greensboro,Sterling Pioneer Co,Small Business,Furniture,Glass Desk,799.99,400.0,7,5599.93,2800.0,2799.93,0,Amanda Torres
SO-14946,2023-03-20,2023-03-24,In-Store,WARE-MCD2201,Southwest,Colorado,Denver,Apex Bright Corp,Corporate,Furniture,Ergonomic Chair Pro,449.99,218.0,9,3847.41,1962.0,1885.41,5,Rachel Scott
SO-14947,2022-03-22,2022-03-26,Wholesale,WARE-ATL5509,South,Texas,Corpus Christi,Coastal Premier Distributors,Small Business,Furniture,Ergonomic Chair Pro,449.99,218.0,4,1583.96,872.0,711.96,12,Robert Adams
SO-14948,2022-04-29,2022-05-05,Distributor,WARE-NBV1002,Southwest,Colorado,Aurora,Central Central Inc,Corporate,Office Supplies,Card Reader,39.99,15.0,6,239.94,90.0,149.94,0,Rachel Scott
SO-14949,2024-01-22,2024-01-24,Online,WARE-ATL5509,Southeast,Delaware,Dover,Summit Pacific Solutions,Enterprise,Clothing,Linen Pants,64.99,26.0,15,877.35,390.0,487.35,10,Amanda Torres
SO-14950,2022-11-22,2022-11-28,In-Store,WARE-MCD2201,Midwest,Wisconsin,Milwaukee,Pacific Premier Corp,Enterprise,Electronics,MacBook Pro 16,2499.99,1650.0,19,46074.81,31350.0,14724.81,3,Rachel Scott
SO-14951,2022-11-01,2022-11-07,In-Store,WARE-PJW3508,South,Tennessee,Memphis,Metro National Commerce,Retail,Clothing,Chinos,74.99,30.0,22,1567.28,660.0,907.28,5,David Park
SO-14952,2023-12-29,2024-01-02,Distributor,WARE-UHY1004,Southwest,Colorado,Lakewood,Elite Horizon Enterprises,Small Business,Furniture,Work Bench,549.99,270.0,15,7837.35,4050.0,3787.35,5,David Park
SO-14953,2022-09-19,2022-09-25,Wholesale,WARE-UHY1004,West,Washington,Bellevue,Sterling Apex Co,Retail,Furniture,Laptop Cart,299.99,145.0,8,2399.92,1160.0,1239.92,0,James Carter
SO-14954,2022-12-25,2022-12-29,Online,WARE-UHY1004,Midwest,Indiana,Fort Wayne,Bright Atlantic Supply,Enterprise,Furniture,Reception Desk,849.99,430.0,35,25287.15,15050.0,10237.15,15,Amanda Torres
SO-14955,2022-12-09,2022-12-15,Online,WARE-ATL5509,West,Arizona,Mesa,Atlantic Pacific Group,Small Business,Furniture,Laptop Cart,299.99,145.0,16,4799.84,2320.0,2479.84,0,Robert Adams
SO-14956,2022-04-14,2022-04-19,In-Store,WARE-NBV1002,Southwest,Arizona,Tucson,Pacific Bright Enterprises,Corporate,Electronics,Smart Home Hub,299.99,140.0,15,4274.85,2100.0,2174.85,5,Robert Adams
SO-14957,2023-03-24,2023-04-03,Online,WARE-MCD2201,Southwest,Utah,West Valley City,Unity Atlantic Inc,Enterprise,Electronics,Wireless Headphones,249.99,99.0,11,2749.89,1089.0,1660.89,0,Rachel Scott
SO-14958,2022-01-10,2022-01-14,Online,WARE-NBV1002,Southeast,Delaware,Smyrna,Metro Advanced Group,Government,Clothing,Polo Shirt,44.99,18.0,12,512.88,216.0,296.88,5,David Park
SO-14959,2022-08-02,2022-08-06,In-Store,WARE-ATL5509,West,Utah,Provo,Summit Summit Group,Small Business,Electronics,Home Theater System,1499.99,820.0,21,28979.79,17220.0,11759.79,8,David Park
SO-14960,2023-08-05,2023-08-10,Distributor,WARE-PJW3508,Midwest,Missouri,Independence,Bright Summit Inc,Government,Furniture,Ergonomic Chair Pro,449.99,218.0,11,4702.39,2398.0,2304.39,5,Kevin Williams
SO-14961,2022-06-03,2022-06-08,Online,WARE-MCD2201,Southeast,Maryland,Baltimore,Central Premier Retail,Retail,Clothing,Denim Jacket,89.99,38.0,13,1169.87,494.0,675.87,0,Robert Adams
SO-14962,2022-08-04,2022-08-06,Wholesale,WARE-UHY1004,West,Montana,Missoula,Coastal Central Corp,Enterprise,Furniture,Work Bench,549.99,270.0,6,2804.94,1620.0,1184.94,15,James Carter
SO-14963,2022-01-13,2022-01-17,In-Store,WARE-UHY1004,West,California,San Francisco,Apex Unity Commerce,Small Business,Office Supplies,Printer Cartridges,89.99,32.0,18,1457.82,576.0,881.82,10,Amanda Torres
SO-14964,2023-09-24,2023-10-01,Wholesale,WARE-ATL5509,South,Louisiana,Lake Charles,Unity Pioneer Commerce,Retail,Furniture,TV Stand,249.99,118.0,8,1799.92,944.0,855.92,10,Emily Johnson
SO-14965,2023-02-10,2023-02-24,In-Store,WARE-MCD2201,Midwest,Illinois,Rockford,Digital Digital Inc,Small Business,Office Supplies,Calligraphy Set,39.99,15.0,16,588.64,240.0,348.64,8,Amanda Torres
SO-14966,2023-07-23,2023-07-27,Distributor,WARE-MCD2201,Southeast,Kentucky,Owensboro,Atlantic Bright Distributors,Enterprise,Clothing,Casual Pants,69.99,28.0,3,188.97,84.0,104.97,10,James Carter
SO-14967,2023-06-23,2023-07-03,Wholesale,WARE-NBV1002,Northeast,Connecticut,New Haven,Core Advanced Distributors,Government,Furniture,Credenza,649.99,320.0,6,3782.94,1920.0,1862.94,3,Emily Johnson
SO-14968,2022-05-25,2022-05-31,Distributor,WARE-ATL5509,Midwest,Illinois,Joliet,Sterling Sterling LLC,Retail,Office Supplies,Electric Stapler,49.99,19.0,12,551.88,228.0,323.88,8,Amanda Torres
SO-14969,2023-05-29,2023-06-02,Online,WARE-ATL5509,West,Arizona,Mesa,Global Swift Distributors,Small Business,Furniture,Corner Desk,699.99,345.0,18,11087.82,6210.0,4877.82,12,Robert Adams
SO-14970,2022-10-27,2022-11-02,In-Store,WARE-PJW3508,Northeast,Maine,Auburn,Horizon Apex Solutions,Small Business,Clothing,Winter Coat,149.99,65.0,17,2549.83,1105.0,1444.83,0,Rachel Scott
SO-14971,2022-11-25,2022-12-05,Wholesale,WARE-UHY1004,Northeast,Connecticut,Bridgeport,Metro Swift Distributors,Retail,Furniture,Glass Desk,799.99,400.0,4,3103.96,1600.0,1503.96,3,David Park
SO-14972,2022-07-23,2022-07-26,Wholesale,WARE-UHY1004,Northeast,Connecticut,Stamford,Pioneer Unity Group,Corporate,Clothing,Formal Jacket,129.99,55.0,9,1169.91,495.0,674.91,0,Emily Johnson
SO-14973,2024-01-23,2024-01-28,Distributor,WARE-ATL5509,Southwest,Nevada,Sparks,National Coastal Inc,Government,Furniture,Partition Wall,349.99,168.0,14,4654.86,2352.0,2302.86,5,Kevin Williams
SO-14974,2024-01-24,2024-01-30,Wholesale,WARE-NBV1002,Southeast,Virginia,Norfolk,Digital Pioneer Inc,Government,Clothing,Casual Pants,69.99,28.0,18,1259.82,504.0,755.82,0,Michael Brown
SO-14975,2023-11-16,2023-11-22,Online,WARE-PJW3508,Southwest,Hawaii,Honolulu,Pacific National LLC,Small Business,Electronics,Laptop Cooling Pad,49.99,19.0,27,1282.23,513.0,769.23,5,Rachel Scott
SO-14976,2022-09-16,2022-09-23,Wholesale,WARE-PJW3508,West,New Mexico,Las Cruces,Coastal Elite Commerce,Retail,Electronics,Smart Thermostat,249.99,115.0,13,2859.87,1495.0,1364.87,12,Sarah Mitchell
SO-14977,2023-04-08,2023-04-15,Wholesale,WARE-PJW3508,Northeast,Maine,Auburn,Core Atlantic Enterprises,Enterprise,Electronics,AirPods Pro,249.99,135.0,15,3562.35,2025.0,1537.35,5,Kevin Williams
SO-14978,2023-09-06,2023-09-11,Online,WARE-PJW3508,Southeast,Delaware,Smyrna,Horizon Metro Co,Corporate,Office Supplies,Whiteboard,159.99,72.0,3,479.97,216.0,263.97,0,Kevin Williams
SO-14979,2022-07-31,2022-08-07,In-Store,WARE-ATL5509,Midwest,Missouri,St. Louis,Atlantic Coastal Enterprises,Corporate,Office Supplies,Whiteboard,159.99,72.0,19,2948.61,1368.0,1580.61,3,James Carter
SO-14980,2023-05-19,2023-05-25,Distributor,WARE-NBV1002,South,Arkansas,Fort Smith,Advanced Atlantic Supply,Small Business,Furniture,Accent Table,199.99,92.0,2,339.98,184.0,155.98,15,James Carter
SO-14981,2023-09-06,2023-09-12,Online,WARE-PJW3508,West,Arizona,Mesa,Apex Core Corp,Retail,Furniture,Glass Desk,799.99,400.0,2,1551.98,800.0,751.98,3,James Carter
